symbol,date,RSI,EMA_10,EMA_20,SMA_50,returns,volume_change,volatility,momentum,future_return,label
INFY.NS,2024-10-24 00:00:00+05:30,42.03950933578467,1891.5773421354943,1902.809120761429,1908.04099609375,-0.00536460376702963,-0.3259425637362561,0.019901851430617592,-55.6500244140625,-0.053505757092423806,SELL
INFY.NS,2024-10-25 00:00:00+05:30,39.03142878745873,1886.2087433523361,1898.9273043868288,1908.8169970703125,-0.0006976288806957998,0.6133357417490259,0.01954046741393934,-73.0499267578125,-0.057920085297452184,SELL
INFY.NS,2024-10-28 00:00:00+05:30,36.93466286704957,1882.4162401220817,1895.7294635486487,1908.9449975585937,0.0017722008921776666,0.4968565530419353,0.018856362981687833,-93.550048828125,-0.022328262770625405,WATCH
INFY.NS,2024-10-29 00:00:00+05:30,33.32844214961425,1874.5769326140894,1890.3552335752654,1908.4349975585938,-0.013965168519987636,-0.3416025781670736,0.01897726199901216,-120.0,-0.01970858426448474,WATCH
INFY.NS,2024-10-30 00:00:00+05:30,32.993890092701676,1861.3993040635162,1881.9499709096153,1907.032998046875,-0.020225124914169834,0.2809764539999118,0.018995078665317484,-118.0,0.015454178992973083,WATCH
INFY.NS,2024-10-31 00:00:00+05:30,26.124319960827393,1842.4630669610585,1870.0737832039376,1904.7239990234375,-0.024887617886657387,0.24925541178925004,0.016256631531210465,-210.8499755859375,0.05852893759336321,BUY
INFY.NS,2024-11-01 00:00:00+05:30,21.887856802253367,1827.6243230746727,1859.6715158117472,1902.3359985351562,0.0020486416764475823,-0.9497019432510335,0.011487888352899803,-118.75,0.06130566188994393,BUY
INFY.NS,2024-11-04 00:00:00+05:30,22.416465396089137,1815.992632409107,1850.5266118691104,1900.3669995117189,0.0015901688769330846,18.72417371480189,0.011380518283495317,-89.0999755859375,0.059393869843763984,BUY
INFY.NS,2024-11-05 00:00:00+05:30,24.469065566668846,1804.7575994568829,1841.3526441836593,1897.927998046875,-0.005358247447833087,-0.5691699917210984,0.011282732958438933,-97.4000244140625,0.06290622547477086,BUY
INFY.NS,2024-11-06 00:00:00+05:30,29.157041824936954,1808.201663405063,1839.6714353253942,1896.3999975585937,0.03961920073796099,2.297022980942016,0.01762616781490069,-49.7000732421875,-0.006717113740189762,WATCH
INFY.NS,2024-11-07 00:00:00+05:30,36.25920895962585,1807.2650062092562,1836.1836842304162,1893.6789990234374,-0.011323081042186156,-0.5633097327504099,0.01783152220921168,-60.2999267578125,0.012035135234309593,WATCH
INFY.NS,2024-11-08 00:00:00+05:30,45.90810107392137,1811.389541657005,1835.589995367698,1891.6109985351563,0.014919110182900042,-0.0747105284263887,0.018730634284330826,-32.10009765625,0.00224055179958575,WATCH
INFY.NS,2024-11-11 00:00:00+05:30,51.38166515732235,1820.2459841895381,1837.9242791980066,1889.9389990234374,0.01647587377717885,-0.0965874764899215,0.019580933578404035,-5.25,0.02266008546168875,WATCH
INFY.NS,2024-11-12 00:00:00+05:30,49.219019101421196,1829.0739959420084,1840.8648286865894,1888.025,0.0046772073309913065,0.31759770823771616,0.018993969108574326,29.5,0.011183594711941374,WATCH
INFY.NS,2024-11-13 00:00:00+05:30,50.88644048185336,1836.2241829369273,1843.487228279682,1886.5680004882813,-0.00021405415432929065,-0.15061596624405227,0.01740912996659156,66.300048828125,0.029838363986043843,WATCH
INFY.NS,2024-11-14 00:00:00+05:30,50.43493403783586,1841.3743403716903,1845.4932111890575,1885.4100024414063,-0.0020605735044051388,0.01266848228829387,0.01448764596238838,107.300048828125,0.032152503071480286,BUY
INFY.NS,2024-11-18 00:00:00+05:30,42.00770867339791,1835.93354233536,1842.250995949326,1882.9760009765625,-0.028478773036756833,0.12242176669416716,0.018169853474650763,50.5999755859375,0.024952427315447702,WATCH
INFY.NS,2024-11-19 00:00:00+05:30,47.757737699292974,1833.900171001658,1840.5842344303423,1881.4340014648437,0.007342211591063297,-0.03502096608478511,0.018211800087602738,61.0999755859375,0.018139457781031647,WATCH
INFY.NS,2024-11-21 00:00:00+05:30,55.386959168728616,1833.927421515561,1839.961931039655,1880.222001953125,0.005096615332579768,0.16419120517524521,0.017941029788874286,79.85009765625,0.024944793643571602,WATCH
